,0,1,2,3,4,5
42,['2003'],[' Code Lyoko '],"[[' Sophie Landresse ', ' Raphaëlle Lubansu ', ' Géraldine Frippiat ', ' Marie-Line Landerwijn ', ' Mathieu Moreau ', ' Raphaëlle Lubansu ']]","[['Science-Fiction ', 'Action & Aventure ', 'Animation ', 'Comédie ', 'Pour enfants ', 'Fantastique ', 'Comédie Romantique ', 'Mystère & Thriller ', ' Jérome Mouscadet ']]",['https://images.justwatch.com/poster/211860849/s718/code-lyoko'],[' 7.3 (5k) ']
43,['2022'],[' Call of the Night '],"[[' Gen Sato ', ' Sora Amamiya ', ' Yumiri Hanamori ', ' Haruka Tomatsu ', ' Eri Kitamura ', ' Shizuka Itoh ', ' Naomi Ozora ', ' Azumi Waki ', ' Kensho Ono ', ' Hiroyuki Yoshino ', ' Yoko Hikasa ', ' Miyuki Sawashiro ']]","[['Animation ', 'Comédie ', 'Science-Fiction ', 'Fantastique ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/297244534/s718/call-of-the-night'],[' 7.5 (1k) ']
44,['1983'],"["" Signé Cat's Eyes ""]","[[' Tamio Ohki ', ' Yoshito Yasuhara ', ' Keiko Toda ', ' Chika Sakamoto ', ' Toshiko Fujita ']]","[['Drame ', 'Animation ', 'Action & Aventure ', 'Comédie ', 'Crime & Thriller ', 'Comédie Romantique ']]",['https://images.justwatch.com/poster/293978875/s718/signe-cats-eyes'],[' 7.2 ']
45,['1992'],[' Yū Yū Hakusho '],"[[' Nozomu Sasaki ', ' Shigeru Chiba ', ' Megumi Ogata ', ' Nobuyuki Hiyama ', ' Yuri Amano ', ' Hisako Kyoda ', ' Mayumi Tanaka ', ' Ai Orikasa ']]","[['Animation ', 'Action & Aventure ', 'Science-Fiction ', 'Fantastique ', 'Comédie Romantique ', 'Comédie ', 'Drame ']]",['https://images.justwatch.com/poster/246950767/s718/yu-yu-hakusho'],[' 8.4 (13k) ']
46,['1984'],[' Ken le survivant '],"[[' Takeshi Aono ', ' Koji Totani ', ' Kaneto Shiozawa ', ' Yusaku Yara ', ' Banjo Ginga ', ' Takaya Hashi ', ' Yuriko Yamamoto ', ' Toshio Furukawa ', ' Daisuke Gôri ', ' Toshiko Fujita ', ' Mika Doi ', ' Kenji Utsumi ', ' Shigeru Chiba ', ' Teiyu Ichiryusai ', ' Tomiko Suzuki ', ' Arisa Andô ', ' Tomomichi Nishimura ', ' Akira Kamiya ', ' Ikuya Sawaki ', ' Katsuji Mori ']]","[['Action & Aventure ', 'Science-Fiction ', 'Animation ', 'Drame ']]",['https://images.justwatch.com/poster/242631370/s718/ken-le-survivant'],[' 8.3 (3k) ']
47,['1978'],[' Capitaine Flam '],"[[' Keiichi Noda ', ' Kazuhiko Inoue ', ' Eiko Masuyama ', ' Akira Kamiya ', ' Taichiro Hirokawa ', ' Kazuhiko Kishino ']]","[['Science-Fiction ', 'Animation ']]",['https://images.justwatch.com/poster/178374501/s718/capitaine-flam'],[' 7.9 (1k) ']
48,['2001'],[' Titeuf '],"[[' Donald Reignoux ', ' Sabrina Leurquin ', ' Caroline Pascal ', ' Vincent Ropion ', ' Danièle Hazan ', ' Thierry Ragueneau ']]","[['Animation ', 'Comédie ', 'Drame ', 'Pour enfants ']]",['https://images.justwatch.com/poster/300670851/s718/titeuf'],[' 5.7 ']
49,['2010'],[' Hellsing Ultimate Abridged '],[[]],"[['Animation ', 'Comédie ', 'Action & Aventure ', 'Fantastique ', 'Horreur ']]",['https://images.justwatch.com/poster/139054023/s718/hellsing-ultimate-abridged'],[' 7.3 ']
50,['1997'],[' Blake et Mortimer '],[[]],"[['Action & Aventure ', 'Crime & Thriller ', 'Fantastique ', 'Science-Fiction ', 'Animation ', 'Made in Europe ']]",['https://images.justwatch.com/poster/174687460/s718/blake-et-mortimer'],[' 7.5 ']
51,['1985'],[' Princesse Sarah '],"[[' Sumi Shimamoto ', ' Eiko Hisamura ', ' Asami Mukaidono ', ' Atsuko Mine ', ' Banjo Ginga ', ' Chieko Honda ', ' Chika Sakamoto ', ' Shūsei Nakamura ', ' Hideyuki Tanaka ', ' Hiroshi Masuoka ', ' Ikuya Sawaki ', ' Kazue Ikura ', ' Kumiko Takizawa ', ' Teiyu Ichiryusai ', ' Mitsuko Horie ', ' Naoko Watanabe ', ' Reiko Yamada ', ' Run Sasaki ', ' Taeko Nakanishi ', ' Toru Furuya ', ' Yukiko Nashiwa ', ' Chika Sakamoto ', ' Seiko Nakano ', ' Maki Yaosaha ', ' Daisuke Gôri ', ' Toshiya Ueda ', ' Yusaku Yara ']]","[['Animation ', 'Drame ', 'Histoire ']]",['https://images.justwatch.com/poster/55511874/s718/princesse-sarah'],[' 7.8 (1k) ']
